text,label
Are you free now?can i call now?,0
URGENT! Your Mobile No. was awarded currency number Bonus Caller Prize on number number number This is our final try to contact U! Call from Landline number BOX number WR number C number PPM,1
Why dont you wait til at least wednesday to see if you get your .,0
Will purchase d stuff today and mail to you. Do you have a po box number?,0
Gud gud k chikku tke care sleep well gud nyt,0
Probably not Im almost out of gas and I get some cash tomorrow,0
Hi dude hw r u da realy mising u today,0
We made it! Eta at taunton is number : number as planned hope thats still okday?! Good to see you! :xx,0
I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook sms NO to ltgt,0
Peteis this your phone still? Its Jenny from college and Leanne.what are you up to now? emoji,0
I am on the way to tirupur.,0
Shall i ask one thing if you dont mistake me.,0
I want to send something that can sell fast. ltgt k is not easy money.,0
Yeah thats the impression I got,0
Have you heard from this week?,0
Yup I havent been there before You want to go for the yoga? I can call up to book,0
Tmrw. Im finishing number doors,0
Ok ill tell the company,0
Living is very simple Loving is also simple Laughing is too simple Winning is tooo simple But Being SIMPLE is very difficult ) emoji,0
Mystery solved! Just opened my email and hes sent me another batch! Isnt he a sweetie,0
Oh gei. That happend to me in tron. Maybe ill dl it in number d when its out,0
Ive got it down to a tea. not sure which flavour,0
Then any special there?,0
Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,0
Hello. No news on job they are making me wait a fifth week! Yeah im up for some woozles and weasels In exeter still but be home about number,0
Yes i have. So thats why u texted. Pshew missing you so much,0
Nothing i got msg frm tht unknown no,0
Each Moment in a dayhas its own valueMorning brings hopeafternoon brings faithEvening brings luvNight brings restWish u find them all today.Good Morning,0
Wot is u up number then bitch?,0
Just do what ever is easier for you,0
Did u download the fring app?,0
R going number todays meeting?,0
I am in a marriage function,0
Then we gotta do it after that,0
Then she dun believe wat?,0
Say this slowly.? GODI LOVE YOU amp I NEED YOUCLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people amp u c miracle tomorrow do itplspls do it,0
Jordan got voted out last nite!,0
Welcome to UKmobiledate this msg is FREE giving you free calling to number Future mgs billed at number p daily. To cancel send go stop to number,1
I don know account details i will ask my mom and send you.my mom is out of reach now.,0
Cant. I feel nauseous. Im so pissed. I didnt eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now Im not hungry :,0
I wonder if youll get this text?,0
Im e person whos doing e sms survey,0
K come to nordstrom when youre done,0
Guy no flash me now. If you go call me call me. How madam. Take care oh.,0
How long does applebees fucking take,0
CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA number MORO! WHO NEEDS BLOKES,0
Ok finishing soon?,0
Hungry gay guys feeling hungry and up number it now. Call number just number pmin. To stop texts call number ( number pmin),1
Am in gobi arts college,0
I like cheap! But im happy to splash out on the wine if it makes you feel better,0
Night has ended for another day morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.,0
Customer service annoncement. You have a New Years delivery waiting for you. Please call number now to arrange delivery,1
Frnd s not juz a word not merely a relationship its a silent promise which says I will be with YOU Wherevr Whenevr Forevr Gudnyt dear,0
Text PASS to number to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,1
How is it possible to teach you. And where.,0
Reading gud habit Nan bari hudgi yorge pataistha ertini kano emoji,0
Email AlertFrom: Jeri StewartSize: number KBSubject: Lowcost prescripiton drvgsTo listen to email call number,1
MMM Fuck . Merry Christmas to me,0
Hi Dear Call me its urgnt. I dont know whats your problem. You dont want to work or if you have any other problem at least tell me. Wating for your reply.,0
Hi. Wk been ok on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?,0
Will it help if we propose going back again tomorrow,0
Ya i knw u vl giv its ok thanks kano anyway enjoy wit ur family wit number st salary emoji ),0
Were done,0
emoji but your not here .,0
Actually I decided I was too hungry so I havent left yet :V,0
Only just got this message not ignoring you. Yes i was. Shopping that is,0
Nope i waiting in sch number daddy,0
Mind blastin No more Tsunamis will occur from now on Rajnikant stopped swimming in Indian Ocean :D,0
Yeah hopefully if tyler cant do it I could maybe ask around a bit,0
we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call number for delivery,1
Amazing : If you rearrange these letters it gives the same meaning Dormitory Dirty room Astronomer Moon starer The eyes They see Election results Lies lets recount Motherinlaw Woman Hitler Eleven plus two Twelve plus one Its Amazing ! emoji,0
Went to pay rent. So i had to go to the bank to authorise the payment.,0
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! emoji Geeee Im so sad without you babe I love you,0
We currently have a message awaiting your collection. To collect your message just call number,1
Nothing will ever be easy. But dont be looking for a reason not to take a risk on life and love,0
But am going to college pa. What to do. are else ill come there it self. Pa.,0
Boo what time u get out? U were supposed to take me shopping today. emoji,0
NEFT Transaction with reference number ltgt for Rs. ltDECIMALgt has been credited to the beneficiary account on ltgt at ltTIMEgt : ltgt,0
We know TAJ MAHAL as symbol of love. But the other lesser known facts number Mumtaz was Shahjahans number th wife out of his number wifes. number Shahjahan killed Mumtazs husband to marry her. number Mumtaz died in her ltgt th delivery. number He then married Mumtazs sister. Question arises where the Hell is the LOVE?: The Great Hari,0
G wants to know where the fuck you are,0
Long after I quit. I get on only like number minutes a day as it is.,0
My mobile number.pls sms ur mail id.convey regards to achanamma.Rakhesh.Qatar,0
number and number are premium phone services call number,1
Congratulations U can claim number VIP row A Tickets number C Blu in concert in November or Blu gift guaranteed Call number to claim TSCs www.smsco.net cost currency number max,1
Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call number TsCs www.smsco.net currency number pm approx number mins,1
Hey now am free you can call me.,0
HEY KATE HOPE UR OK WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE number ADRINK IN TOWN CUD GO number WATERSHD number A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.,0
Im still pretty weak today Bad day ?,0
Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you Ahmad Saeed al Hallaq,0
Anything lor U decide,0
ELLO BABE U OK?,0
Itll be tough but Ill do what I have to,0
I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That ltgt dollars is number years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,0
Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,0
U are subscribed to the best Mobile Content Service in the UK for currency number per number days until you send STOP to number Helpline number,1
My friends use to call the same.,0
Tick tick tick . Where are you ? I could die of loneliness you know ! pouts stomps feet I need you,0
Ya im referin to meis ex wat No ah waitin number u to treat somebody shld b rich liao So gd den u dun have to work frm tmr onwards,0
