cleanlab_row_ID,image,pose,eye,expression,cleanlab_is_label_issue,cleanlab_is_ambiguous,cleanlab_is_outlier,cleanlab_action,cleanlab_suggested_label_original,cleanlab_suggested_label_pred,cleanlab_ambiguous_score,cleanlab_outlier_score,cleanlab_predicted_label_prob,cleanlab_predicted_label,cleanlab_top_labels,cleanlab_top_probs
494,phoebe_up_happy_open.png,up,open,happy,TRUE,FALSE,FALSE,unresolved,angry,angry,0.961923037,0.790665448,0.36657259,angry,"[""angry"", ""happy"", ""sad"", ""neutral""]","[0.3665725899563189, 0.23445207230662257, 0.23064614439580886, 0.16832919334124985]"
495,phoebe_up_happy_sunglasses.png,up,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,angry,angry,0.954700992,0.811826527,0.361707587,angry,"[""angry"", ""sad"", ""happy"", ""neutral""]","[0.36170758675408027, 0.26854848786355384, 0.21334279626478472, 0.1564011291175811]"
496,phoebe_up_neutral_open.png,up,open,neutral,TRUE,FALSE,FALSE,unresolved,angry,angry,0.973123299,0.767160058,0.328743365,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.3287433653982401, 0.24595709288451276, 0.2273805955514483, 0.19791894616579875]"
497,phoebe_up_neutral_sunglasses.png,up,sunglasses,neutral,TRUE,FALSE,FALSE,unresolved,angry,angry,0.98843383,0.767748415,0.286768684,angry,"[""angry"", ""sad"", ""happy"", ""neutral""]","[0.28676868437349146, 0.24647320396438688, 0.2459811028897604, 0.22077700877236114]"
498,phoebe_up_sad_open.png,up,open,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.976030755,0.731729388,0.311926176,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.3119261764412995, 0.2527076095986336, 0.241937788151257, 0.19342842580880998]"
499,phoebe_up_sad_sunglasses.png,up,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.976206097,0.781756401,0.317742537,angry,"[""angry"", ""sad"", ""happy"", ""neutral""]","[0.3177425371092295, 0.25842162747486597, 0.21199138353434754, 0.21184445188155693]"
500,saavik_left_angry_open.png,left,open,angry,FALSE,FALSE,TRUE,unresolved,,,0.977907883,0.923623562,0.309731568,angry,"[""angry"", ""sad"", ""happy"", ""neutral""]","[0.3097315682919212, 0.26445728562427034, 0.21737221278008725, 0.2084389333037212]"
501,saavik_left_angry_sunglasses.png,left,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.970126905,0.630067348,0.324546843,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.32454684297349207, 0.254135403679741, 0.23957990690167932, 0.1817378464450877]"
502,saavik_left_happy_open.png,left,open,happy,FALSE,FALSE,FALSE,,,,0.977938522,0.810324728,0.416128641,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.4161286406813514, 0.21559872197594368, 0.19396763471948833, 0.17430500262321663]"
503,saavik_left_happy_sunglasses.png,left,sunglasses,happy,TRUE,TRUE,FALSE,unresolved,angry,angry,0.993219117,0.649298668,0.26800607,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.26800607027319634, 0.26028828715362484, 0.24307738517055552, 0.22862825740262321]"
504,saavik_left_neutral_open.png,left,open,neutral,FALSE,FALSE,FALSE,,,,0.985145913,0.796997786,0.282788269,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.28278826899578635, 0.2755231474496081, 0.23820698742337248, 0.203481596131233]"
505,saavik_left_neutral_sunglasses.png,left,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.992387038,0.631864548,0.276961231,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.2769612307021273, 0.2628583869547433, 0.23289065042122778, 0.22728973192190174]"
506,saavik_left_sad_open.png,left,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.971882957,0.81241262,0.311884819,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.3118848191874789, 0.2654112069600907, 0.2595736903495181, 0.16313028350291245]"
507,saavik_left_sad_sunglasses.png,left,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.962807688,0.635221601,0.299690537,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.29969053661139144, 0.28390304196822247, 0.2672789339066534, 0.14912748751373275]"
508,saavik_right_angry_open.png,right,open,angry,FALSE,FALSE,FALSE,,,,0.987833537,0.770427108,0.285052511,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.2850525109637643, 0.2467621868068216, 0.24284192304229696, 0.2253433791871172]"
509,saavik_right_angry_sunglasses.png,right,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.96182186,0.601090193,0.29458161,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2945816104549831, 0.2893766834916076, 0.27120784934431896, 0.1448338567090905]"
510,saavik_right_happy_open.png,right,open,happy,FALSE,FALSE,FALSE,,,,0.999502845,0.77684176,0.296531318,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.2965313181596211, 0.2551861757344747, 0.22492875091732864, 0.22335375518857564]"
511,saavik_right_happy_sunglasses.png,right,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.983067911,0.633504152,0.284070228,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.28407022754503675, 0.26848534448026445, 0.253451099541827, 0.19399332843287181]"
512,saavik_right_neutral_open.png,right,open,neutral,FALSE,FALSE,FALSE,,,,0.988982821,0.736138582,0.279369244,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.2793692440246015, 0.25413962138968244, 0.2536922437373953, 0.21279889084832082]"
513,saavik_right_neutral_sunglasses.png,right,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.973931412,0.639719725,0.281885173,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2818851733774799, 0.2780454677301707, 0.2695476251148952, 0.17052173377745428]"
514,saavik_right_sad_open.png,right,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.973107487,0.776259124,0.300676158,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.300676157987743, 0.27353838656511237, 0.2601283910180921, 0.16565706442905262]"
515,saavik_right_sad_sunglasses.png,right,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.971575305,0.645460725,0.301565556,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.30156555586307837, 0.2752882017059358, 0.259765222509723, 0.16338101992126294]"
516,saavik_straight_angry_open.png,straight,open,angry,TRUE,FALSE,FALSE,unresolved,happy,happy,0.975436908,0.805366695,0.419289948,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.4192899475404485, 0.22477855874401648, 0.2000603706042152, 0.15587112311131993]"
517,saavik_straight_angry_sunglasses.png,straight,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.983055202,0.696714044,0.306534614,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.30653461422101314, 0.2510593197932172, 0.2270034818796628, 0.21540258410610685]"
518,saavik_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.975295166,0.850843549,0.424556333,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.42455633255441444, 0.2109513472830925, 0.18682241884981954, 0.17766990131267346]"
519,saavik_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.988438245,0.744720221,0.376122707,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.37612270729886504, 0.2275564207826571, 0.21759203098947968, 0.1787288409289982]"
520,saavik_straight_neutral_open.png,straight,open,neutral,TRUE,TRUE,FALSE,unresolved,happy,happy,0.999531658,0.850602746,0.287601084,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.28760108405747353, 0.2592153970019826, 0.22885755487823442, 0.22432596406230954]"
521,saavik_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.986313789,0.726210237,0.294556992,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2945569921208787, 0.2698397505987955, 0.22837831505632428, 0.20722494222400156]"
522,saavik_straight_sad_open.png,straight,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.98646073,0.86843431,0.304846719,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.3048467188247375, 0.247019881299255, 0.24566915210666201, 0.20246424776934532]"
523,saavik_straight_sad_sunglasses.png,straight,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.956054992,0.782188892,0.327826716,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.3278267157879344, 0.2818953379873064, 0.2566034814990224, 0.1336744647257368]"
524,saavik_up_angry_open.png,up,open,angry,FALSE,FALSE,FALSE,,,,0.987079098,0.7869187,0.292093819,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.2920938186069667, 0.24455116926174564, 0.23664409135642495, 0.22671092077486277]"
525,saavik_up_angry_sunglasses.png,up,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.965560336,0.687421739,0.314954794,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.31495479408270444, 0.28278990360934797, 0.24287956587194276, 0.1593757364360049]"
526,saavik_up_happy_open.png,up,open,happy,TRUE,FALSE,FALSE,unresolved,angry,angry,0.985614641,0.831529081,0.298119921,angry,"[""angry"", ""happy"", ""sad"", ""neutral""]","[0.29811992093434997, 0.2854706359680927, 0.22489032408385148, 0.19151911901370602]"
527,saavik_up_happy_sunglasses.png,up,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,angry,angry,0.990400983,0.70501256,0.288185883,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.288185882851924, 0.2486133842887489, 0.2447809760030005, 0.21841975685632672]"
528,saavik_up_neutral_open.png,up,open,neutral,TRUE,FALSE,FALSE,unresolved,angry,angry,0.985081968,0.798379481,0.277034487,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.2770344874741666, 0.2614428774831056, 0.25531416985910743, 0.20620846518362027]"
529,saavik_up_neutral_sunglasses.png,up,sunglasses,neutral,TRUE,FALSE,FALSE,unresolved,angry,angry,0.969899727,0.684712887,0.304592406,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.3045924059393208, 0.288397062544125, 0.2404946106854907, 0.16651592083106354]"
530,saavik_up_sad_open.png,up,open,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.95843859,0.789067507,0.309847127,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.3098471271274933, 0.28197449534791547, 0.26262998486032807, 0.14554839266426317]"
531,saavik_up_sad_sunglasses.png,up,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.96453572,0.709149361,0.309245754,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.30924575395877274, 0.29774621016039093, 0.2376602920821395, 0.15534774379869679]"
532,steffi_left_angry_open.png,left,open,angry,FALSE,FALSE,FALSE,,,,0.990984024,0.635872841,0.277919351,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.27791935076656876, 0.2612563981748001, 0.237009441139601, 0.22381480991903022]"
533,steffi_left_angry_sunglasses.png,left,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.972917012,0.631563425,0.296563565,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.29656356469759954, 0.2746310893972998, 0.25156100865412784, 0.17724433725097297]"
534,steffi_left_happy_open.png,left,open,happy,FALSE,FALSE,FALSE,,,,0.987523618,0.576947093,0.388020148,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3880201480919899, 0.24548940454639204, 0.20138792600472002, 0.1651025213568981]"
535,steffi_left_happy_sunglasses.png,left,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.991157262,0.666750193,0.282585785,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.28258578485721214, 0.27306224294871123, 0.239200688388481, 0.2051512838055958]"
536,steffi_left_neutral_open.png,left,open,neutral,FALSE,FALSE,FALSE,,,,0.997984488,0.58768487,0.294144675,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.2941446753371624, 0.27154618421032944, 0.22504098734280217, 0.20926815310970595]"
537,steffi_left_neutral_sunglasses.png,left,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.993074485,0.654287338,0.293496554,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.29349655436529803, 0.23911911537834302, 0.23850743677204284, 0.22887689348431625]"
538,steffi_left_sad_open.png,left,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.992837868,0.624937952,0.306805871,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.30680587050392305, 0.2374454454244607, 0.23140200585346932, 0.22434667821814702]"
539,steffi_left_sad_sunglasses.png,left,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.987042194,0.609851837,0.277512244,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2775122444105217, 0.2684868564615262, 0.24539980187380028, 0.2086010972541519]"
540,steffi_right_angry_open.png,right,open,angry,FALSE,TRUE,FALSE,unresolved,,,0.994236813,0.586521208,0.266450487,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.2664504868413791, 0.25447641654288494, 0.24077911852499737, 0.2382939780907385]"
541,steffi_right_angry_sunglasses.png,right,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.986846263,0.688263535,0.270231089,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.27023108897812903, 0.26645596707523567, 0.25504438019280107, 0.20826856375383435]"
542,steffi_right_happy_open.png,right,open,happy,FALSE,FALSE,FALSE,,,,0.981697445,0.600757837,0.404580156,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.40458015629465344, 0.21483323676527405, 0.19664554823335054, 0.1839410587067221]"
543,steffi_right_happy_sunglasses.png,right,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.964518121,0.735441566,0.457482483,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.45748248341516456, 0.19731999203989653, 0.18231478944790075, 0.1628827350970383]"
544,steffi_right_neutral_open.png,right,open,neutral,FALSE,TRUE,FALSE,unresolved,,,0.998495165,0.576570034,0.274232326,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.2742323260617195, 0.2623626511251514, 0.2377773110223099, 0.22562771179081925]"
545,steffi_right_neutral_sunglasses.png,right,sunglasses,neutral,TRUE,TRUE,FALSE,unresolved,angry,angry,0.995514871,0.669494748,0.261536607,angry,"[""angry"", ""happy"", ""neutral"", ""sad""]","[0.26153660658222716, 0.2608410526291047, 0.2529141488863363, 0.22470819190233193]"
546,steffi_right_sad_open.png,right,open,sad,TRUE,TRUE,FALSE,unresolved,angry,angry,0.993384745,0.583395004,0.265480166,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.26548016592211404, 0.2605110165527244, 0.2422788085530829, 0.23173000897207865]"
547,steffi_right_sad_sunglasses.png,right,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.989526615,0.637888253,0.276843534,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2768435343348273, 0.26094835639588404, 0.24540476889323545, 0.21680334037605326]"
548,steffi_straight_angry_open.png,straight,open,angry,TRUE,FALSE,FALSE,unresolved,happy,happy,0.990041873,0.65297544,0.350130343,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.35013034309570407, 0.30059517740693725, 0.19585879479513799, 0.15341568470222078]"
549,steffi_straight_angry_sunglasses.png,straight,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.990097159,0.721256137,0.285364101,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.28536410066447054, 0.26819826599239643, 0.2237034563415399, 0.2227341770015933]"
550,steffi_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.959624863,0.670748591,0.472130882,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.4721308818335157, 0.22918639040337233, 0.16753195663971635, 0.1311507711233956]"
551,steffi_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.978534803,0.798869371,0.41689234,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.41689233991618774, 0.21641275155195025, 0.21037327624115343, 0.1563216322907086]"
552,steffi_straight_neutral_open.png,straight,open,neutral,TRUE,TRUE,FALSE,unresolved,happy,happy,0.99480508,0.629497707,0.327165603,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3271656032752491, 0.28950460190380606, 0.21498754610900686, 0.16834224871193795]"
553,steffi_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.994225014,0.658586144,0.301473786,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.30147378550178133, 0.24458124295437908, 0.24434525327317722, 0.20959971827066234]"
554,steffi_straight_sad_open.png,straight,open,sad,TRUE,FALSE,FALSE,unresolved,happy,happy,0.981307435,0.720194697,0.393446941,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3934469405437318, 0.2880823099861704, 0.1797607792021477, 0.13870997026795018]"
555,steffi_straight_sad_sunglasses.png,straight,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.992948889,0.709551871,0.284691378,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.2846913784052682, 0.2656772371455523, 0.24481170548234657, 0.204819678966833]"
556,steffi_up_angry_open.png,up,open,angry,TRUE,FALSE,FALSE,unresolved,sad,sad,0.986436362,0.732166648,0.271400612,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.2714006117921042, 0.2663773090911091, 0.24864232449023083, 0.213579754626556]"
557,steffi_up_angry_sunglasses.png,up,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,sad,sad,0.986501419,0.639051318,0.271316406,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.27131640577802113, 0.2675655989390738, 0.24599496258416156, 0.2151230326987436]"
558,steffi_up_happy_open.png,up,open,happy,FALSE,FALSE,FALSE,,,,0.972589967,0.764558136,0.419057492,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.4190574918012708, 0.22158567649610927, 0.1957869580876025, 0.16356987361501749]"
559,steffi_up_happy_sunglasses.png,up,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.986472119,0.718690038,0.358641329,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.3586413285019339, 0.2428032634571108, 0.21735245350761276, 0.1812029545333424]"
560,steffi_up_neutral_open.png,up,open,neutral,FALSE,FALSE,FALSE,,,,0.997679635,0.705815077,0.275063278,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.2750632779316648, 0.2572032908187364, 0.24534298161909987, 0.22239044963049903]"
561,steffi_up_neutral_sunglasses.png,up,sunglasses,neutral,TRUE,FALSE,FALSE,unresolved,angry,angry,0.991927501,0.648113251,0.259649086,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.25964908621201144, 0.2585136256208573, 0.2438562087807416, 0.23798107938638968]"
562,steffi_up_sad_open.png,up,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.985307962,0.668830395,0.29457653,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.2945765303196618, 0.2538655242012014, 0.2529978439401703, 0.19856010153896655]"
563,steffi_up_sad_sunglasses.png,up,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.987079913,0.646093488,0.267963505,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.2679635052724589, 0.2628024417992921, 0.25706595631289747, 0.21216809661535166]"
564,sz24_left_angry_open.png,left,open,angry,FALSE,TRUE,FALSE,unresolved,,,0.995496655,0.669465542,0.263222933,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.2632229330953429, 0.2576955251390518, 0.25383521365543144, 0.22524632811017387]"
565,sz24_left_angry_sunglasses.png,left,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.989346697,0.666008234,0.307960581,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.3079605806322887, 0.23938008735212318, 0.23916440243883358, 0.21349492957675462]"
566,sz24_left_happy_open.png,left,open,happy,FALSE,FALSE,FALSE,,,,0.978909914,0.679343224,0.425384705,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.42538470481364415, 0.22823490872288676, 0.17698010831163147, 0.1694002781518377]"
567,sz24_left_happy_sunglasses.png,left,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.99572223,0.603526592,0.343069203,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3430692026423125, 0.2712038112212797, 0.20388577410795472, 0.18184121202845313]"
568,sz24_left_neutral_open.png,left,open,neutral,TRUE,FALSE,FALSE,unresolved,happy,happy,0.991520898,0.570105433,0.331522859,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.33152285934467973, 0.32246835716228994, 0.17349038127685962, 0.17251840221617076]"
569,sz24_left_sad_open.png,left,open,sad,TRUE,TRUE,FALSE,unresolved,neutral,neutral,0.995955918,0.550360441,0.315200032,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.31520003157925497, 0.30542854423041016, 0.18975599363407533, 0.18961543055625946]"
570,sz24_left_sad_sunglasses.png,left,sunglasses,sad,TRUE,TRUE,FALSE,unresolved,neutral,neutral,0.997933037,0.554582834,0.295129042,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.29512904190905187, 0.2660461675797651, 0.2217227652013456, 0.2171020253098373]"
571,sz24_right_angry_open.png,right,open,angry,FALSE,TRUE,FALSE,unresolved,,,0.998666862,0.636400461,0.314810841,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3148108411050323, 0.27273729540138153, 0.21510721886300566, 0.19734464463058055]"
572,sz24_right_angry_sunglasses.png,right,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.991088926,0.591606379,0.350031707,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.3500317067095435, 0.2575932104402049, 0.2048807927855196, 0.1874942900647321]"
573,sz24_right_happy_open.png,right,open,happy,FALSE,FALSE,FALSE,,,,0.979666733,0.608491778,0.420685269,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.4206852691753533, 0.24941934373042315, 0.16536833957249447, 0.16452704752172906]"
574,sz24_right_happy_sunglasses.png,right,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.989577297,0.561531067,0.372995158,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3729951575648611, 0.28004111708259016, 0.1811780772196804, 0.1657856481328683]"
575,sz24_right_neutral_open.png,right,open,neutral,TRUE,FALSE,FALSE,unresolved,happy,happy,0.990752157,0.546964884,0.334080702,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.3340807022784307, 0.32536142730485146, 0.18014024369522216, 0.16041762672149565]"
576,sz24_right_neutral_sunglasses.png,right,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.993923388,0.529973269,0.328103718,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.32810371818692674, 0.30529401292401664, 0.1863284492042317, 0.180273819684825]"
577,sz24_right_sad_open.png,right,open,sad,TRUE,TRUE,FALSE,unresolved,neutral,neutral,0.993668703,0.564386249,0.322871502,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.32287150175453266, 0.3175807244217182, 0.19323039667092018, 0.166317377152829]"
578,sz24_right_sad_sunglasses.png,right,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.992146347,0.539169312,0.345902918,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.34590291825785774, 0.26685238021283214, 0.20469473436970356, 0.18254996715960656]"
579,sz24_straight_angry_open.png,straight,open,angry,TRUE,FALSE,FALSE,unresolved,happy,happy,0.98008222,0.711731374,0.417425679,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.41742567909294487, 0.2565435894110286, 0.1638870454988258, 0.16214368599720075]"
580,sz24_straight_angry_sunglasses.png,straight,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.989139429,0.841700017,0.302548266,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.30254826636283055, 0.24993565611862567, 0.2360764025191279, 0.21143967499941577]"
581,sz24_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.968778743,0.749255061,0.452643481,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.4526434812403523, 0.2409698078759259, 0.15478810303491045, 0.1515986078488113]"
582,sz24_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.995947202,0.797747791,0.335452718,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3354527182201877, 0.289260910902715, 0.18962387733465727, 0.1856624935424401]"
583,sz24_straight_neutral_open.png,straight,open,neutral,TRUE,TRUE,FALSE,unresolved,happy,happy,0.994217571,0.718614757,0.33333585,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.333335849886227, 0.3072065932138945, 0.18967684012044808, 0.16978071677943032]"
584,sz24_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.998317323,0.847677648,0.302896585,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.3028965854754785, 0.2920461549436684, 0.21001388336067214, 0.1950433762201809]"
585,sz24_straight_sad_open.png,straight,open,sad,TRUE,FALSE,FALSE,unresolved,happy,happy,0.992703984,0.826415479,0.371346829,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.3713468290303361, 0.2538935143762389, 0.19519235566688453, 0.1795673009265405]"
586,sz24_straight_sad_sunglasses.png,straight,sunglasses,sad,TRUE,TRUE,FALSE,unresolved,neutral,neutral,0.997610762,0.758086562,0.309655882,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.30965588221380175, 0.2793469334234253, 0.20919435105811654, 0.20180283330465637]"
587,sz24_up_angry_open.png,up,open,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.990750695,0.606644154,0.303924857,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.3039248565267178, 0.24198288580978547, 0.2356152902774235, 0.2184769673860732]"
588,sz24_up_angry_sunglasses.png,up,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.974025482,0.772503495,0.295722729,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2957227291728231, 0.27668724796631505, 0.25803065483352666, 0.16955936802733523]"
589,sz24_up_happy_open.png,up,open,happy,FALSE,FALSE,FALSE,,,,0.986149443,0.670082331,0.398621261,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.39862126121031677, 0.25295103035172706, 0.17578670843665745, 0.1726410000012987]"
590,sz24_up_happy_sunglasses.png,up,sunglasses,happy,TRUE,TRUE,FALSE,unresolved,neutral,neutral,0.996395058,0.64936465,0.291725777,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.29172577733563637, 0.2503496016714235, 0.23334362900927355, 0.22458099198366663]"
591,sz24_up_neutral_open.png,up,open,neutral,FALSE,TRUE,FALSE,unresolved,,,0.999945316,0.659054637,0.296926529,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.2969265285792116, 0.270502824722752, 0.22143453242742006, 0.2111361142706163]"
